ip_request_rate,method_encoded,avg_time_between_requests,unique_endpoints,is_sensitive_endpoint
2,1,4.044,7,0
11,0,1.534,6,0
12,0,3.71,3,1
13,0,0.959,7,0
4,1,4.835,7,1
11,1,4.166,7,0
1,0,4.619,5,0
13,0,4.415,7,0
4,1,2.084,5,1
12,0,4.53,7,0
6,0,1.962,3,0
9,0,2.776,6,0
14,0,4.568,2,0
8,0,1.114,5,0
9,1,1.319,2,0
3,0,1.829,7,1
7,0,1.773,3,0
9,0,4.961,3,1
8,1,3.564,5,1
8,0,0.814,4,0
8,1,2.829,3,0
12,1,4.442,6,0
6,0,2.447,2,0
86,0,0.182,1,1
12,0,2.137,6,1
8,0,3.597,5,0
6,0,3.415,3,0
4,1,2.207,3,0
9,1,3.143,2,0
11,1,4.066,5,0
5,1,3.596,4,0
12,0,2.193,6,0
5,0,2.242,4,0
7,1,0.949,5,0
4,1,4.004,4,0
13,1,2.274,5,0
11,0,4.778,6,0
5,0,4.874,7,0
1,1,2.435,6,1
12,1,2.018,6,0
4,1,2.769,5,0
182,0,0.148,1,0
7,0,4.064,4,0
14,1,4.484,7,0
5,0,1.012,7,0
11,1,3.397,7,0
9,1,2.751,6,0
9,0,2.171,3,0
80,1,0.035,1,0
3,1,4.078,7,0
4,0,0.937,2,0
195,3,0.045,1,1
5,1,2.475,5,0
5,1,4.713,5,1
11,0,4.968,5,0
11,0,2.979,5,0
9,1,1.334,5,0
6,1,1.244,6,0
4,0,4.904,2,0
2,0,3.362,2,0
9,1,2.595,4,0
2,1,4.281,6,0
7,1,1.14,4,0
5,0,4.4,5,1
169,0,0.187,1,0
4,1,1.749,4,0
13,1,1.16,4,0
10,1,4.698,7,0
14,1,4.166,5,1
4,0,2.067,4,0
7,0,4.799,5,0
1,0,4.935,7,1
11,0,0.503,3,0
1,0,1.959,3,0
1,1,4.984,5,0
12,1,1.526,6,1
154,2,0.072,1,0
10,1,1.323,5,1
1,0,2.847,6,0
13,1,3.88,7,0
14,1,1.717,6,0
96,0,0.196,1,0
14,1,4.918,2,0
4,0,0.755,7,0
4,0,0.617,6,0
32,0,0.02,1,0
3,1,2.545,5,0
133,2,0.075,1,1
8,1,0.775,6,0
87,2,0.146,1,0
1,0,1.427,6,0
5,1,0.995,5,0
188,2,0.112,1,0
4,1,1.702,5,0
13,1,2.704,6,0
8,0,1.115,4,0
5,1,3.71,7,1
12,1,3.152,6,0
6,1,1.448,7,1
29,0,0.111,1,0
3,0,3.446,4,0
12,1,1.494,3,0
11,0,3.505,3,0
5,0,3.511,3,0
91,3,0.169,1,0
6,1,4.147,7,0
9,1,3.406,3,0
5,0,3.682,3,1
8,1,0.735,6,0
12,0,1.924,3,0
3,0,1.537,5,0
114,0,0.141,1,1
6,0,4.467,7,0
9,1,1.309,7,0
11,1,1.204,7,0
7,0,3.884,6,0
29,2,0.046,1,1
4,1,2.01,3,1
5,1,0.55,2,0
4,0,4.724,6,0
4,0,0.812,7,0
14,0,1.292,4,0
12,0,4.978,4,1
12,0,4.828,6,0
6,0,3.553,7,0
13,0,1.78,5,0
7,1,1.53,2,1
87,0,0.04,1,0
9,1,2.922,2,1
65,3,0.034,1,0
2,1,2.769,4,0
1,1,4.231,2,0
83,3,0.097,1,0
1,1,4.534,3,0
8,0,2.481,2,0
2,1,2.211,5,0
5,0,2.396,4,0
10,1,2.013,7,0
5,0,4.859,6,0
166,1,0.026,1,0
14,0,2.234,3,0
5,0,0.93,4,0
10,1,4.481,3,0
12,1,3.629,6,1
93,0,0.043,1,0
13,0,3.557,5,0
12,0,3.942,7,0
9,0,0.728,5,0
6,1,4.818,5,0
139,3,0.071,1,1
4,0,3.45,4,0
7,1,3.678,3,0
11,1,4.649,3,0
13,0,3.152,2,0
14,0,2.451,2,0
2,0,0.683,2,0
5,1,4.579,6,0
4,1,4.846,7,1
12,0,1.1,6,0
10,0,1.865,2,0
11,0,4.126,2,0
6,1,2.77,7,1
8,0,3.041,4,0
8,0,1.422,6,1
4,1,3.994,2,0
14,1,1.284,3,0
9,1,3.172,4,0
4,0,3.978,6,0
11,1,2.129,5,0
4,1,1.485,2,0
171,0,0.052,1,1
107,0,0.066,1,1
5,0,0.62,4,0
6,0,1.669,5,0
3,0,2.078,7,0
4,0,2.713,4,0
7,0,3.806,5,0
4,1,1.779,6,0
8,1,1.031,3,1
12,1,1.901,2,0
2,0,1.1,4,0
2,0,1.03,4,0
5,0,1.148,2,0
149,1,0.153,1,0
5,1,2.426,6,0
7,1,3.688,5,0
180,2,0.047,1,1
10,0,3.741,5,1
10,1,3.748,2,0
1,0,1.731,4,1
1,0,1.487,6,0
79,0,0.088,1,0
14,1,1.706,5,0
2,0,2.059,3,0
13,0,2.515,3,0
7,0,0.656,6,0
8,0,4.167,6,1
10,0,3.318,2,1
129,0,0.138,1,0
49,3,0.125,1,1
6,0,4.82,6,0
5,0,2.358,4,0
3,1,0.78,3,0
4,1,4.671,7,0
3,0,2.28,2,0
7,0,3.724,2,0
5,0,1.915,3,0
5,0,2.464,3,0
1,1,2.231,2,0
13,0,1.45,6,0
10,0,1.894,5,1
13,0,3.714,2,0
8,0,1.806,5,1
7,1,2.303,2,0
1,1,4.225,4,0
11,1,2.013,4,0
4,1,3.693,4,0
8,1,3.718,7,0
3,1,1.895,5,0
3,0,4.261,7,0
11,0,3.071,3,0
11,0,3.717,2,0
6,1,1.245,4,0
14,1,1.187,6,0
3,1,4.025,3,0
11,0,4.044,2,0
12,1,0.582,6,0
106,1,0.174,1,0
10,1,2.794,3,0
116,2,0.191,1,1
9,0,2.745,3,0
1,1,4.959,7,0
9,0,3.452,7,1
7,0,4.072,3,0
11,1,4.512,5,1
12,0,2.728,7,0
4,0,3.023,5,0
2,1,4.929,3,0
35,2,0.196,1,0
1,1,1.791,3,0
13,0,3.868,2,0
6,0,1.937,7,0
3,1,4.292,3,0
181,1,0.171,1,0
56,0,0.196,1,0
8,0,3.561,6,0
6,1,2.165,5,0
3,1,2.654,5,0
12,1,2.38,6,0
4,0,2.76,4,0
9,1,3.383,6,0
6,0,0.908,2,0
11,0,2.17,7,0
11,0,0.715,6,0
11,1,2.547,5,0
2,1,4.017,4,0
13,1,3.127,4,0
12,0,1.21,3,1
3,0,3.956,6,0
11,0,2.29,6,0
9,1,4.913,7,0
73,3,0.134,1,1
10,0,2.735,5,1
12,1,3.416,4,0
12,0,1.402,6,0
4,1,4.662,5,0
10,0,0.653,4,0
4,1,1.976,5,1
8,0,4.433,4,1
2,0,2.525,6,0
4,0,3.366,7,0
10,0,2.493,2,0
8,0,3.017,3,0
23,1,0.153,1,0
60,3,0.103,1,0
1,1,4.316,5,0
2,1,3.727,3,1
95,2,0.13,1,0
5,0,1.174,3,1
9,1,4.68,7,0
8,1,2.353,3,0
6,1,0.749,4,0
13,0,1.972,3,0
9,0,4.666,2,0
11,1,4.347,7,1
11,0,2.853,6,0
13,0,2.575,3,1
3,1,3.119,2,0
5,0,1.306,3,0
2,1,3.594,2,0
113,1,0.164,1,0
11,1,3.407,4,0
12,1,1.552,4,0
14,0,1.079,5,1
14,0,4.932,5,0
1,1,0.523,4,0
14,1,1.648,5,1
27,3,0.021,1,0
6,1,4.015,7,0
99,1,0.048,1,1
2,0,3.221,7,1
3,1,1.284,6,0
10,1,1.64,2,0
11,0,4.849,3,0
4,1,4.05,5,0
1,0,1.556,6,0
9,0,1.339,6,1
2,1,4.062,7,1
2,1,1.649,2,0
9,1,3.807,5,1
3,0,4.701,7,1
14,0,1.453,7,0
1,1,3.118,3,0
8,0,2.886,6,0
157,3,0.069,1,1
6,0,3.639,3,0
170,1,0.172,1,0
4,1,3.839,6,0
12,0,3.797,2,0
12,0,4.456,3,0
14,0,4.464,3,0
3,1,1.446,5,0
14,0,2.138,6,0
9,0,3.269,6,0
9,0,2.548,4,0
1,0,1.664,3,0
2,1,2.744,5,1
10,0,1.86,4,0
9,0,1.292,4,0
6,0,3.974,4,0
5,1,2.659,5,0
2,1,4.375,3,0
14,0,4.051,4,0
4,0,3.843,2,1
13,0,1.502,6,0
7,0,1.649,6,0
1,0,3.734,4,0
5,1,3.737,6,0
14,1,4.217,7,0
10,1,3.735,2,0
6,0,1.044,2,0
13,1,3.773,4,0
3,0,0.878,3,0
1,0,3.233,6,0
180,3,0.026,1,1
14,1,1.963,2,1
12,1,2.707,5,0
8,1,3.83,3,1
3,0,1.451,7,0
3,0,2.579,3,1
10,0,2.993,7,0
9,0,1.841,2,0
8,1,3.654,3,0
10,1,3.863,3,1
12,0,3.37,6,0
4,1,3.457,4,0
5,1,2.052,5,0
5,0,1.553,4,0
5,1,3.306,6,0
2,1,2.969,7,0
8,1,1.784,4,0
5,0,3.736,6,0
1,1,3.015,4,0
14,0,2.58,6,0
11,1,4.601,2,0
33,2,0.138,1,1
3,0,2.112,2,0
151,3,0.185,1,1
3,1,3.896,4,0
1,1,3.358,6,0
14,0,1.336,2,0
14,0,0.909,3,0
3,1,3.702,3,0
11,1,4.793,6,0
10,1,1.945,4,1
12,1,3.64,2,0
10,1,2.414,4,0
5,1,2.236,6,0
4,1,4.909,5,0
7,0,0.729,2,0
7,0,4.351,3,0
3,1,1.067,5,0
7,0,3.098,5,0
14,0,4.554,2,1
10,1,4.724,5,0
12,1,3.99,6,0
4,0,3.38,4,0
14,1,2.089,6,0
158,0,0.194,1,1
12,1,3.828,4,0
41,3,0.141,1,0
12,0,1.93,7,0
6,1,1.164,3,0
118,1,0.097,1,1
8,0,3.281,6,0
13,1,1.587,7,0
187,2,0.143,1,1
4,0,3.901,7,0
8,0,0.704,5,1
14,0,4.957,2,0
2,0,3.916,3,0
13,1,4.394,6,0
39,0,0.063,1,0
13,1,2.282,7,0
12,0,1.43,3,0
3,1,4.57,3,0
8,0,4.065,3,0
14,1,4.924,6,0
12,0,4.095,6,0
12,0,2.776,4,0
9,0,4.338,7,0
4,1,0.549,3,1
11,1,3.688,6,0
8,1,0.987,6,0
179,1,0.091,1,0
8,0,4.97,2,0
5,0,1.951,3,0
4,1,3.135,7,0
107,2,0.063,1,1
10,1,2.249,7,0
199,2,0.111,1,1
10,0,2.563,4,0
14,1,3.402,6,1
10,0,1.274,4,0
12,0,2.486,2,0
5,0,4.033,3,0
12,0,4.401,6,1
5,1,2.413,7,0
10,1,4.621,2,0
2,1,3.54,5,0
2,1,2.566,4,1
6,0,0.876,5,1
43,0,0.022,1,1
5,0,4.612,4,0
5,1,2.753,3,1
11,0,2.578,7,0
7,1,0.682,4,0
6,0,3.697,6,0
3,1,3.627,4,0
3,0,1.174,7,0
14,0,1.05,4,0
8,1,4.986,6,0
10,0,0.647,3,0
13,0,3.324,5,1
11,0,3.433,4,0
12,1,3.993,4,0
2,0,4.685,3,0
2,1,4.682,6,0
4,0,4.785,5,1
13,1,4.453,7,1
3,0,1.854,7,0
3,1,0.591,7,0
11,1,4.852,7,0
5,1,4.924,6,0
8,1,2.126,5,0
75,2,0.03,1,0
1,1,0.929,2,0
13,0,4.311,7,1
100,2,0.124,1,0
14,0,2.145,5,0
5,0,2.276,4,1
12,1,0.523,5,0
10,1,2.897,2,0
10,1,4.849,3,0
4,1,2.121,2,0
5,1,3.731,3,1
10,0,0.533,3,0
6,1,3.473,4,0
1,1,4.222,5,1
1,1,2.002,5,0
6,0,2.772,4,1
10,1,4.393,4,1
10,0,3.858,6,0
3,0,1.957,3,0
11,1,0.569,6,0
12,1,1.759,6,0
13,1,3.017,5,0
13,0,1.643,7,0
8,0,1.302,4,0
1,0,0.645,2,0
1,1,4.515,7,0
7,1,4.228,6,0
11,1,4.176,3,0
5,0,3.221,6,1
87,1,0.143,1,0
5,1,4.885,5,0
10,1,3.554,3,0
12,0,4.273,4,0
12,0,3.843,5,1
8,1,2.612,4,1
9,0,0.926,2,0
3,1,3.822,5,1
2,0,1.14,4,0
10,0,3.094,2,0
3,1,3.385,4,0
11,1,2.199,2,0
11,1,1.263,5,0
128,0,0.131,1,1
6,0,2.46,6,0
8,1,4.811,3,0
9,1,1.826,3,0
8,0,3.629,5,0
14,1,4.74,5,1
14,0,4.051,6,0
6,0,4.815,4,0
5,0,4.496,7,1
4,0,1.81,6,0
13,1,3.651,3,0
2,1,3.722,5,0
11,0,4.052,6,0
2,0,3.082,5,0
156,3,0.143,1,1
9,1,0.719,3,0
4,1,3.112,5,0
6,1,4.613,6,0
47,1,0.026,1,0
3,0,1.584,4,0
4,1,2.279,3,1
14,0,3.906,4,0
6,1,3.152,4,0
2,1,1.136,2,0
7,1,2.017,5,1
6,1,3.97,3,0
129,2,0.084,1,0
11,0,4.734,4,0
3,1,2.613,3,0
12,0,0.784,5,0
86,2,0.095,1,1
13,0,3.229,6,0
8,0,1.27,4,1
3,1,4.922,4,0
8,0,0.876,2,0
10,0,1.996,3,0
1,0,1.562,4,1
3,1,4.387,3,0
4,0,3.541,5,0
124,2,0.086,1,0
11,1,2.881,4,0
10,1,3.03,7,0
158,2,0.155,1,1
12,0,3.365,2,0
9,0,4.361,2,0
9,0,2.414,3,0
8,1,4.649,6,0
11,1,4.557,3,0
167,0,0.045,1,0
2,1,4.17,4,1
62,3,0.189,1,1
81,0,0.126,1,0
13,1,4.794,4,0
4,1,4.827,3,0
57,3,0.071,1,0
1,0,3.846,7,0
7,0,1.356,2,0
2,0,1.097,3,0
1,1,2.837,6,0
5,0,2.145,4,1
12,1,2.132,4,1
10,1,4.23,2,1
4,1,2.738,3,0
5,0,3.874,3,0
6,0,0.594,6,0
5,0,0.8,5,1
13,0,4.04,6,0
1,1,4.011,3,0
14,0,3.895,5,0
11,1,2.344,4,0
7,1,3.974,5,0
10,0,4.506,5,0
1,1,1.774,4,0
11,0,4.571,4,0
2,0,2.268,4,0
12,1,4.585,2,1
12,0,4.162,6,1
9,1,3.125,4,1
4,0,2.781,5,0
6,0,3.622,2,0
3,1,2.345,4,0
10,1,3.389,5,0
6,1,2.27,5,0
147,2,0.085,1,1
7,1,1.15,5,0
14,0,4.874,2,0
11,1,1.739,4,0
40,3,0.035,1,1
1,0,4.849,5,0
14,0,1.802,3,1
1,1,4.162,4,0
2,1,2.828,5,1
1,1,4.944,7,1
13,0,2.936,6,0
4,1,1.012,3,1
14,0,3.994,4,0
1,0,2.792,5,0
14,0,2.542,7,0
2,0,3.096,2,0
12,0,2.788,7,0
13,1,3.163,3,0
9,0,4.21,2,0
7,0,0.673,2,1
10,0,4.763,3,1
13,0,3.035,7,0
6,1,2.918,5,0
4,1,0.76,6,0
11,0,3.825,3,0
6,0,3.847,3,0
3,0,1.347,6,0
6,1,1.553,4,1
4,1,3.456,2,0
5,0,1.08,7,0
2,1,4.174,7,0
9,0,1.888,7,0
2,0,4.544,3,0
10,0,0.531,4,1
158,1,0.056,1,0
1,0,2.589,2,0
6,0,2.63,2,1
12,0,2.523,3,0
12,1,0.978,7,0
9,1,0.881,4,0
7,0,1.087,6,0
1,0,3.677,5,0
2,0,2.069,2,1
46,2,0.101,1,1
3,0,4.105,6,0
7,0,0.856,7,1
4,1,3.164,4,0
10,1,1.789,2,0
9,0,3.287,6,0
13,0,0.558,6,0
8,1,3.163,5,0
6,1,0.866,5,0
5,1,3.053,7,1
13,0,0.973,4,0
3,0,4.168,3,1
48,3,0.163,1,1
2,0,3.73,7,0
10,0,4.786,7,0
1,1,4.57,3,1
8,0,1.828,4,0
14,1,3.111,5,0
14,0,4.921,5,0
7,1,1.159,6,0
4,1,2.881,3,0
1,0,2.442,7,0
9,1,2.479,6,0
9,0,4.886,2,0
8,1,4.83,4,0
13,0,4.232,3,0
1,0,3.133,7,0
11,0,3.061,6,0
11,0,2.393,4,0
3,1,1.42,7,0
1,1,2.102,6,0
13,0,4.299,3,0
8,0,1.739,7,1
175,1,0.189,1,0
2,1,2.298,7,0
7,1,3.682,6,0
13,1,2.651,5,0
14,1,3.864,5,0
5,0,2.642,5,0
14,0,3.183,4,0
7,1,0.787,6,0
12,1,1.478,7,0
76,0,0.157,1,1
14,0,2.316,4,0
152,0,0.062,1,1
74,0,0.162,1,0
7,1,0.618,2,0
2,0,1.796,4,0
8,1,3.292,2,0
14,1,3.045,7,0
14,1,4.144,7,0
4,1,4.928,4,1
7,1,4.817,3,0
14,1,0.806,2,0
1,0,3.664,4,0
14,0,4.171,5,1
5,0,4.327,4,0
10,0,2.869,5,0
72,3,0.033,1,1
9,1,0.737,3,0
6,0,2.432,4,0
9,0,2.75,5,0
191,1,0.097,1,1
13,1,2.14,4,0
147,3,0.122,1,0
5,1,2.816,7,0
12,1,3.038,7,0
10,0,4.076,3,0
4,0,4.997,3,0
1,1,1.961,5,0
9,1,0.714,3,0
11,1,4.771,4,0
2,0,2.553,5,0
6,1,3.955,7,0
53,1,0.112,1,1
3,1,3.115,5,0
12,1,3.245,4,0
2,0,1.672,5,0
8,1,1.748,6,1
13,0,3.272,2,0
8,1,1.451,5,0
3,0,0.556,2,0
5,1,0.55,7,0
3,0,4.717,3,0
13,0,3.766,5,0
5,0,0.808,2,1
11,1,4.327,5,0
8,0,1.426,2,0
5,0,4.682,7,0
10,0,4.207,6,0
1,0,1.935,6,0
5,0,2.385,3,0
6,0,4.601,4,0
1,0,0.684,4,0
11,0,2.47,3,0
1,1,1.539,3,0
10,1,2.873,5,1
9,0,4.966,6,0
8,0,2.308,6,0
3,0,3.025,3,1
6,1,4.673,7,0
86,1,0.025,1,0
11,1,4.765,6,1
6,0,1.931,3,0
9,0,3.803,7,0
11,1,3.512,3,0
2,1,1.684,2,0
5,1,4.347,5,0
81,2,0.185,1,1
1,1,4.58,3,0
12,0,2.681,4,0
13,0,1.463,4,0
13,1,1.798,4,1
10,1,2.609,4,0
6,0,0.679,4,0
8,1,3.939,6,0
11,1,1.028,7,0
1,1,3.11,4,0
12,0,3.812,2,0
11,1,0.937,7,0
3,1,1.535,2,0
7,0,3.84,7,0
9,1,2.721,4,0
6,0,1.783,4,0
13,0,3.037,2,0
8,0,3.521,3,0
4,1,0.848,3,0
9,1,3.508,5,0
13,1,2.037,2,0
10,0,1.939,2,0
4,0,1.799,7,0
5,0,3.845,5,0
12,0,2.207,5,0
9,1,3.936,2,1
6,0,4.676,2,0
2,1,0.941,3,0
120,0,0.035,1,0
8,0,1.573,5,0
10,0,3.093,6,0
8,0,3.349,6,1
8,0,2.416,3,0
7,1,2.519,4,1
173,1,0.113,1,0
12,1,1.367,2,0
8,1,4.91,7,0
3,1,2.527,3,0
137,3,0.137,1,1
11,0,3.538,3,0
5,0,3.465,2,0
8,1,4.941,3,1
1,1,1.051,5,0
1,1,0.58,3,0
7,0,1.368,2,1
9,0,1.487,6,0
5,0,1.614,5,0
2,1,4.593,3,0
10,0,3.373,5,0
14,0,3.028,3,0
4,0,2.13,2,0
1,0,3.423,5,0
1,0,1.077,3,0
45,1,0.195,1,0
5,0,1.031,7,0
9,1,0.907,3,0
10,1,3.125,4,1
6,1,2.171,6,0
3,1,2.588,7,1
7,0,4.592,7,0
13,0,4.415,4,0
11,0,4.045,7,0
10,1,3.269,4,0
10,0,4.937,7,0
97,1,0.079,1,0
1,0,1.504,3,0
2,1,2.858,4,1
1,1,4.594,7,0
8,1,1.077,2,0
1,1,2.901,6,1
2,0,2.521,5,0
11,0,3.176,3,0
10,0,4.048,7,0
5,0,3.279,4,1
11,0,3.311,3,0
47,0,0.164,1,0
5,0,3.388,7,0
4,0,4.518,6,0
130,2,0.043,1,1
5,1,4.438,6,0
4,1,3.798,3,0
14,0,4.975,4,0
2,1,4.224,4,0
4,0,1.727,5,0
8,1,4.639,2,0
8,0,4.0,4,0
2,1,2.169,3,0
2,1,0.922,7,0
108,2,0.118,1,0
3,0,0.616,5,0
8,0,1.843,3,0
1,0,0.823,7,0
8,1,3.052,4,0
13,1,2.109,5,0
11,1,1.653,4,0
13,1,0.682,4,0
11,1,4.669,4,0
127,2,0.183,1,1
4,0,4.945,6,0
12,1,3.199,6,1
8,0,1.373,2,1
11,1,2.902,3,1
2,1,4.681,4,0
9,0,4.081,5,0
5,0,4.075,7,0
4,0,0.538,2,0
4,0,4.837,2,0
5,0,2.683,3,0
4,0,3.848,4,0
8,0,3.744,3,0
4,1,3.141,2,0
55,2,0.192,1,0
5,0,1.739,7,0
11,1,1.806,6,0
14,0,2.768,7,0
4,0,4.188,3,1
1,1,3.449,3,0
9,1,2.904,5,1
14,0,1.815,4,0
10,0,4.837,4,0
10,1,4.467,4,0
3,0,0.948,6,0
11,1,4.692,3,1
12,0,2.163,6,0
14,0,1.833,2,1
12,0,2.683,4,1
135,1,0.143,1,1
127,2,0.122,1,0
7,0,1.65,2,0
53,2,0.064,1,1
5,0,3.669,4,0
9,1,2.006,4,0
6,1,4.049,5,1
5,1,1.716,4,0
14,0,3.667,4,0
170,1,0.183,1,0
8,0,3.337,4,1
14,0,3.262,4,1
116,0,0.117,1,1
12,0,3.757,5,0
8,0,3.842,7,0
4,1,4.894,2,0
1,1,2.365,3,0
13,0,2.076,5,1
7,1,1.434,6,0
7,0,0.552,4,0
7,0,4.233,7,0
5,0,2.454,4,0
8,0,3.145,3,1
12,1,2.889,5,1
11,0,3.883,5,0
7,0,3.295,4,0
1,0,4.347,2,0
12,0,1.867,4,1
10,1,2.752,3,1
11,1,2.971,2,0
11,1,1.071,7,1
13,1,0.814,4,0
9,0,2.712,6,1
3,1,2.541,2,1
8,1,3.094,7,0
6,1,2.27,2,0
9,1,1.182,3,0
3,1,3.939,2,0
7,0,4.272,4,0
3,0,0.835,7,0
117,3,0.197,1,1
73,0,0.087,1,0
5,1,0.979,4,0
4,0,4.944,3,1
5,1,4.479,2,0
10,1,1.669,6,0
14,1,3.899,4,1
2,0,3.166,6,0
13,1,1.888,6,0
10,1,4.78,3,0
1,1,4.047,6,0
12,1,2.0,7,0
2,1,4.629,2,0
4,0,3.403,4,0
1,0,3.057,5,1
2,1,4.628,3,0
6,0,4.796,2,0
9,0,1.834,2,0
7,0,4.891,5,0
11,0,1.653,4,0
13,1,1.35,2,0
3,1,0.711,3,0
11,1,3.208,5,0
13,0,4.649,5,0
11,1,0.786,7,0
8,1,1.743,4,0
11,0,2.92,6,1
3,1,0.91,2,0
11,1,4.746,7,0
3,0,2.214,5,0
5,0,4.017,2,0
9,1,1.797,3,0
32,0,0.096,1,0
7,0,4.013,3,0
9,1,2.708,2,0
8,1,1.637,5,0
7,1,3.824,3,0
2,0,2.845,6,0
13,1,4.408,6,0
137,0,0.065,1,0
7,0,1.909,3,0
28,3,0.163,1,0
7,0,4.816,3,0
14,1,1.466,3,0
6,0,2.256,6,1
14,0,3.913,5,0
8,1,4.714,5,0
13,1,4.005,7,0
77,1,0.186,1,0
11,0,4.51,6,0
1,0,1.962,2,0
10,0,1.499,3,0
3,0,2.214,3,0
127,2,0.041,1,0
50,3,0.128,1,0
100,3,0.044,1,0
2,0,2.818,4,0
2,1,2.421,3,0
1,1,0.701,3,1
10,1,0.508,2,0
3,0,4.839,2,0
3,1,0.891,7,1
11,0,3.112,4,0
8,1,1.885,7,0
13,1,4.307,4,0
5,1,1.985,7,0
54,3,0.179,1,0
1,1,2.139,6,0
11,0,2.833,7,1
6,0,2.976,7,0
11,1,4.168,7,0
6,0,4.397,3,0
2,0,2.785,6,0
141,2,0.112,1,1
11,0,3.756,4,1
1,0,0.906,3,0
10,1,4.567,3,0
10,0,3.691,3,0
35,1,0.043,1,0
163,0,0.183,1,1
3,0,2.402,5,0
8,0,1.239,3,0
10,1,4.312,2,0
12,1,3.768,3,0
3,1,2.345,3,0
6,1,1.788,4,0
12,0,3.06,6,0
8,0,0.789,7,0
10,1,3.07,2,0
9,0,1.855,2,0
1,1,3.862,2,0
14,1,1.361,5,1
188,0,0.086,1,0
1,0,2.588,5,0
8,0,2.26,6,0
6,1,1.213,2,0
14,1,4.679,2,0
12,1,0.789,5,0
10,1,2.044,5,0
2,0,2.394,5,0
2,0,1.104,5,1
58,3,0.167,1,1
9,1,1.403,5,0
9,0,2.566,5,0
10,1,2.888,4,0
4,1,4.594,2,0
5,1,1.043,5,0
8,0,1.411,7,0
13,1,4.262,4,0
42,1,0.155,1,0
10,0,3.02,5,0
3,1,0.785,7,1
13,0,2.586,3,0
3,1,3.734,2,0
7,0,2.548,2,1
14,0,2.057,2,0
13,1,2.494,7,0
9,1,4.162,3,0
12,1,2.248,7,0
7,1,4.762,6,0
8,0,1.046,7,0
7,0,4.586,5,0
14,0,1.812,2,0
2,0,4.062,6,0
13,1,2.125,4,0
5,1,2.191,2,0
10,0,3.885,2,0
13,1,3.775,2,1
58,1,0.146,1,1
2,1,2.186,7,0
12,0,2.383,6,0
2,1,3.29,2,0
8,0,4.136,5,0
10,1,3.657,5,0
9,1,4.812,2,0
7,1,3.451,3,0
6,0,0.748,4,0
14,0,0.798,7,0
12,1,1.795,6,0
14,1,3.497,2,0
167,3,0.042,1,0
5,1,3.4,4,1
10,1,3.572,3,0
12,0,0.58,7,1
10,0,1.667,5,0
5,1,1.987,2,0
8,1,3.831,7,0
7,0,3.651,6,0
3,0,2.573,6,0
61,1,0.013,1,0
101,0,0.086,1,0
6,0,2.157,6,0
153,2,0.064,1,0
10,0,2.155,3,0
6,0,3.899,7,0
10,0,2.099,3,0
2,1,1.625,3,0
2,0,1.963,2,1
11,0,3.244,6,0
6,1,3.471,5,0
46,1,0.047,1,0
10,0,3.048,4,0
8,1,2.783,3,0
9,1,2.459,6,0
3,0,1.083,3,0
4,1,2.117,2,0
13,1,4.495,6,0
4,1,4.735,6,0
1,1,0.858,4,0
5,1,1.786,7,0
8,1,2.636,5,0
7,0,0.945,7,0
2,0,4.662,3,0
10,1,4.606,3,0
41,2,0.045,1,1
1,1,2.749,5,0
4,0,3.658,7,0
7,0,0.81,5,0
10,1,1.676,4,0
20,0,0.132,1,1
1,0,3.281,6,0
13,1,2.581,4,0
10,0,0.935,7,0
2,1,1.392,4,0
8,1,0.548,4,1
14,1,3.377,4,0
6,1,1.568,6,1
1,1,1.127,3,0
157,1,0.162,1,1
3,1,1.438,3,0
10,1,4.985,4,0
3,0,4.99,4,0
74,1,0.054,1,1
7,1,3.619,2,0
11,0,0.504,3,1
123,3,0.129,1,1
1,0,3.92,4,0
2,0,1.375,3,0
8,0,1.872,4,0
12,1,3.254,5,1
11,0,0.998,3,0
5,0,0.928,2,0
8,1,2.0,4,0
10,0,1.805,4,0
6,1,1.661,7,0
136,0,0.143,1,0
3,1,0.955,7,0
5,1,2.974,4,1
4,1,3.756,4,0
167,0,0.198,1,1
7,1,4.02,2,0
99,2,0.073,1,1
120,2,0.113,1,0
3,1,3.763,6,0
9,0,4.348,4,0
13,0,1.79,4,1
14,0,3.021,7,0
7,0,1.672,7,0
4,0,2.875,7,0
4,0,2.912,4,0
2,0,2.622,7,0
14,0,2.765,4,0
107,2,0.156,1,1
70,1,0.161,1,1
11,0,2.487,7,0
3,0,2.794,4,0
4,0,3.819,7,1
11,0,0.719,6,0
14,0,4.165,7,0
9,0,4.392,3,0
1,0,3.636,4,0
5,1,1.003,7,1
3,0,3.934,5,0
8,1,0.528,2,0
10,1,0.645,3,0
4,0,2.103,4,1
7,1,4.922,6,0
5,0,0.919,7,0
6,0,2.828,5,1
10,1,1.264,2,0
3,1,1.943,4,1
3,0,1.524,4,0
6,1,2.123,2,0
12,1,2.227,4,0
10,1,3.427,3,0
5,0,4.616,3,0
4,1,4.384,5,0
6,0,4.07,7,0
1,0,3.181,6,0
14,0,4.652,6,0
38,2,0.124,1,0
7,1,3.584,4,0
14,1,1.12,4,0
10,0,1.555,5,1
4,1,2.151,2,1
1,1,1.721,3,0
1,1,0.612,4,0
4,1,3.598,5,0
74,2,0.153,1,1
7,1,4.562,3,0
8,1,4.708,6,0
6,0,1.645,7,0
6,0,1.69,6,0
14,0,4.805,4,0
128,2,0.193,1,1
3,1,1.919,2,0
